Name,Code,Indicator_Name,Indicator_Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cyprus,CYP,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.76580306,50.74927997,50.72392883,50.70156423,50.68850863,50.67053268,50.63398901,50.5893786,50.54739332,50.5093268,50.47705695,50.45289279,50.44099935,50.45450703,50.66614245,50.87397788,50.78012785,50.57524672,50.37328213,50.17249569,49.97107431,49.7697804,49.61456536,49.54987936,49.52687174,49.50223053,49.47662641,49.44908817,49.42393908,49.40109981,49.37603044,49.34642036,49.32350811,49.33025499,49.35649966,49.38127451,49.40844808,49.43959192,49.47346555,49.50869472,49.54267762,49.5755729,49.60639141,49.63602739,49.66672688,49.69625731,49.72494832,49.75346247,49.78231218,49.81241685,49.8450897,49.86987877,49.88007498,49.88474405,49.88857217,49.89067448,49.89544037,49.90331173,49.90363717,49.90080043,49.90598261,49.91480387,49.91761807
Cyprus,CYP,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.604248,402.608551,434.3780823,471.9795837,609.4827271,677.8319702,795.2888184,916.6506348,986.916748,1029.19751,1011.381165,1065.751831,1077.700439,1063.791504,1017.464355,1036.130493,1064.925049,1009.054382,1050.535645,1196.432495,1389.429565,1635.125977,1690.834961,,
Cyprus,CYP,Age dependency ratio (% of working-age population),SP.POP.DPND,73.54197777,73.48173946,72.43016391,71.3261669,70.25468498,69.27521052,68.3973492,67.57587974,66.73485959,65.81116689,64.79210813,63.69245541,62.53441452,61.28236714,60.49555323,59.77675221,58.35743345,56.76133297,55.32972599,54.14091386,53.22705066,52.58327819,52.41063024,52.75562839,53.13829255,53.27214986,53.22275487,53.0722055,52.9056405,52.76176668,52.62727973,52.45870674,52.34305243,52.49488137,52.57029186,52.19606459,51.49801,50.60133406,49.59895847,48.54974248,47.48475361,46.50363667,45.75336042,45.06551042,44.22802743,43.28270156,42.29875759,41.36189337,40.53809963,39.86385942,39.36469047,39.19632014,39.3663081,39.65846764,40.02743455,40.48622566,41.00917593,41.54837032,42.07067457,42.60452194,43.18538916,43.80667167,44.42140296
Cyprus,CYP,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.906452318,0.935723223,1.032253926,1.138410235,1.220225035,1.261111275,1.259696228,1.231025188,1.199626555,1.185722467,1.203420247,1.258111799,1.348633529,1.448535878,1.542791244,1.643817026,1.719937878,1.743205797,1.724386473,1.684760359,1.649208498,1.637033668,1.656228531,1.692241744,1.723219484,1.740043603,1.742347197,1.733954112,1.719721068,1.706681984,1.701154896,1.704377001,1.709893888,1.699900484,1.677050804,1.65744654,1.644859855,1.641820812,1.647529517,1.659201024,1.674032381,1.689173912,1.700327398,1.708561964,1.71851901,1.731329551,1.748041216,1.770623295,1.800764712,1.839764048,1.889629672,1.944400409,2.003139745,2.069493818,2.139760499,2.208969674,2.271267516,2.327356034,2.382285986,2.43723168,2.495434983,2.561644022,2.638504536
Cyprus,CYP,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.86777572,5.954140333,6.157678903,6.408717919,6.66641626,6.918827332,7.166067533,7.414508639,7.679476071,7.972648515,8.302616713,8.670054243,9.067656135,9.308987413,9.408327359,9.533591997,9.621217258,9.665165581,9.693964381,9.711209101,9.719833217,9.721830115,9.702941713,9.655437562,9.601231661,9.557050777,9.528607006,9.520920927,9.5398428,9.586576517,9.658211795,9.749762377,9.830941808,9.813186793,9.734393281,9.689448556,9.679981501,9.7065586,9.763464019,9.843280378,9.93922936,10.03694951,10.09066941,10.12575599,10.19726913,10.30290875,10.44168393,10.61415084,10.81628356,11.04085244,11.28606147,11.54048692,11.80413581,12.09068625,12.39542224,12.7021006,12.99782157,13.28576287,13.57058526,13.85334827,14.15444548,14.48048848,14.82906155
Cyprus,CYP,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,5.946577657,6.059451535,6.351621933,6.6932645,7.021268713,7.313509893,7.568917933,7.804199063,8.053164335,8.338761,8.676074365,9.06634515,9.496090808,9.814504584,10.0566624,10.32613747,10.5131777,10.6199715,10.68567405,10.7171845,10.72370698,10.71511069,10.69681267,10.67496021,10.65218245,10.63183601,10.61967232,10.62111876,10.64954025,10.7079729,10.79046053,10.8904576,10.98383171,10.98375059,10.92172649,10.89058345,10.89489286,10.93584491,11.00541752,11.09528363,11.19551196,11.29066315,11.32881528,11.33788287,11.38035346,11.45326326,11.5574902,11.6958238,11.86730843,12.06689525,12.2930848,12.55829144,12.85259013,13.16308204,13.49010365,13.81625818,14.1337119,14.44560421,14.74259381,15.03173111,15.34929283,15.69907259,16.06113527
Cyprus,CYP,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,3.251993051,3.30592619,3.321443704,3.316993955,3.316084483,3.336584213,3.38668428,3.456414357,3.531416659,3.601905659,3.658158064,3.69509659,3.712987355,3.698419173,3.660007751,3.616334337,3.572792856,3.535882823,3.504158466,3.472614427,3.434502442,3.388504695,3.346949945,3.328729166,3.334943819,3.35314982,3.373809283,3.39127154,3.398938654,3.393666596,3.381516647,3.37058248,3.36792485,3.37829685,3.40262197,3.435957347,3.468726101,3.49553568,3.518797611,3.548005111,3.595736699,3.676491747,3.794320187,3.927529026,4.052264509,4.159542248,4.249348642,4.327315117,4.401514841,4.476017874,4.547801109,4.610797637,4.657258934,4.691114839,4.726445341,4.776548145,4.851935251,4.95912406,5.091059467,5.225481899,5.343086016,5.429231435,5.466311303
Cyprus,CYP,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,4.535729271,4.591564153,4.607920755,4.586720663,4.543429844,4.493109121,4.447412604,4.410152572,4.382857362,4.366898132,4.362122671,4.366747263,4.378658034,4.387947065,4.392103059,4.390192328,4.359336448,4.314939078,4.288053267,4.280032392,4.293385512,4.325587324,4.355225387,4.36536732,4.370747527,4.387324125,4.415437124,4.452001855,4.493048622,4.537130817,4.585389684,4.64210183,4.711734657,4.799599546,4.913651292,5.049422167,5.190960739,5.321042082,5.428365248,5.510154621,5.566661894,5.598137757,5.608191311,5.612570475,5.626460297,5.660366508,5.724125909,5.822355741,5.944701931,6.067024588,6.163689071,6.22472924,6.240673492,6.210789821,6.15682365,6.100803781,6.065377249,6.066850063,6.103850374,6.160042363,6.22011769,6.268509655,6.286381647
Cyprus,CYP,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,5.295325217,5.237284866,5.183045715,5.132034871,5.093019597,5.069072974,5.057819455,5.051136877,5.035745802,5.005290854,4.967771719,4.940210719,4.946495531,5.002411642,5.078256847,5.160263086,5.229951279,5.255971223,5.254340935,5.266146118,5.340140058,5.50400241,5.707146868,5.864570229,5.986876608,6.10774521,6.220348549,6.31800687,6.398776124,6.468108684,6.530801413,6.586872949,6.629810712,6.644652822,6.642846871,6.654182272,6.694659343,6.777304086,6.901815766,7.049026632,7.191264391,7.292861401,7.312761446,7.25265499,7.146437362,7.019341359,6.900291639,6.814045635,6.770299277,6.762271745,6.77020963,6.782623995,6.780726799,6.75898425,6.741928319,6.754065129,6.820966905,6.961586774,7.173717224,7.438717946,7.739397224,8.058755894,8.372615075
Cyprus,CYP,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,6.120807138,6.006243844,5.904695025,5.831052837,5.821114248,5.888031839,6.015403337,6.145291925,6.203719098,6.151351746,6.002605993,5.822173085,5.715607664,5.802828522,6.016151413,6.320892272,6.76342948,7.182729147,7.456712042,7.608913273,7.699052551,7.776670423,7.8525472,7.915993085,7.979611529,8.058223391,8.149855969,8.252395388,8.35558445,8.437845895,8.481849838,8.484084081,8.461448558,8.430091906,8.376485278,8.293417632,8.197122646,8.098804556,7.998221343,7.886014835,7.756311716,7.633142176,7.565810408,7.543237554,7.531721854,7.540446251,7.58363997,7.672855385,7.805075902,7.96947118,8.164509767,8.438365042,8.762906161,9.068462747,9.354214669,9.614531262,9.846241254,10.04311815,10.18621333,10.24751599,10.19886052,10.0136483,9.680898504
